Australian Business Number (ABN),Legal entity,Legal entity postcode,Legal entity LGA,Service provider,Funding agency,Funding source,Funding title,Program title,Funding type,Funding terms,Funding agreement start,Funding agreement end,Funding agreement duration,Category,Tag 1,Tag 2,Client group,Purpose,Statewide,Service delivery LGA,Service delivery postcode,Longitude,Latitude,Total funding under this agreement,Previous financial year,Co-contribution,Website
53151707765,Metro South Medicare Local Ltd,,,Greater Metro South Brisbane Medicare Local Limited,QH,State,Indigenous Health,,Service procurement,Operational,01/07/2012,30/09/2012,ongoing,Health and wellbeing,Indigenous Health,Primary health,,Indigenous Health Outcomes National Partnership Agreement,No,Logan City,,,,67222,67222,,
36027507883,Canefields Clubhouse Beenleigh Inc.,,,Canefields Clubhouse Beenleigh Inc.,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,"The Mental Health Funding Program budget funds Non-government Organisations to provide a range of promotion, prevention and early intervention services for services  people with mental illness, their families and carers.",No,Logan City,,,,280590,280590,,
48009868286,Karakan Ltd,,,Karakan Ltd,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Housing and Support,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Logan City,,,,41460,41460,,
48009868286,Karakan Ltd,,,Karakan Ltd,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,"The Mental Health Funding Program budget funds Non-government Organisations to provide a range of promotion, prevention and early intervention services for services  people with mental illness, their families and carers.",No,Logan City,,,,331538,331538,,
15101252171,Life Without Barriers,,,Life Without Barriers,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Housing and Support,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Logan City,,,,251378,251378,,
15101252171,Life Without Barriers,,,Life Without Barriers,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Logan City,,,,212175,212175,,
58239250649,Youth & Family Service (Logan City) Inc.,,,Youth & Family Service (Logan City) Inc,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,"The Mental Health Funding Program budget funds Non-government Organisations to provide a range of promotion, prevention and early intervention services for services  people with mental illness, their families and carers.",No,Logan City,,,,105552,105552,,
53151707765,Metro South Medicare Local Ltd,,,Greater Metro South Brisbane Medicare Local Limited,QH,State,Preventive Health,,Service procurement,Operational,01/07/2012,30/09/2012,ongoing,Health and wellbeing,Preventive Health,Health Promotion,,"The Chronic Disease Healthworker Positions funding is allocated to Non-government Organisations to employ positions involved in a variety of screening services throughout Queensland in the areas of nutrition, physical activity, alcohol, child health and sexual and reproductive health to support the implementation of the Queensland Strategy for Chronic Disease.",No,Logan City,,,,27349,27349,,
34096724033,Mercy Health and Aged Care Central Queensland Limited,,,Mater Hospital Mackay,QH,State,Children's Health,,Service procurement,Operational,01/07/2012,30/06/2015,ongoing,Health and wellbeing,Children's Health,Healthy Hearing,,"The Child Health Funding program provides funding for a statewide hearing screening program for babies born in private hospitals, paediatric audiology diagnostic and treatment services, the Hearing Health program in North Qld and the cochlear implant program.",No,Mackay Regional,,,,164219,40860,,
81625886573,Aboriginal and Islander Community Heath Service (Mackay) Ltd,,,Aboriginal and Islander Community Health Service (Mackay) Ltd,QH,State,Indigenous Health,,Service procurement,Operational,01/07/2012,30/09/2012,ongoing,Health and wellbeing,Indigenous Health,Primary health,,Indigenous Health Outcomes National Partnership Agreement,No,Mackay Regional,,,,36623,36623,,
75038997115,Mudth-Niyleta Aboriginal and Torres Strait Islander Corporation,,,Mudth-Niyleta Aboriginal and Torres Strait Islander Corporation,QH,State,Indigenous Health,,Service procurement,Operational,01/07/2012,30/09/2013,ongoing,Health and wellbeing,Indigenous Health,Preventive health,,Indigenous Health Outcomes National Partnership Agreement,No,Mackay Regional,,,,282263,282263,,
88099423686,Golden Doves Disability Support Association Pty Ltd,,,Golden Doves Disability Support Association Pty Ltd,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Housing and Support,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Mackay Regional,,,,82649,82649,,
84636226258,Life Stream Services Inc,,,Life Stream Australia,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Mackay Regional,,,,130943,130943,,
83685183540,Mackay Advocacy Inc,,,Mackay Advocacy Inc,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Mackay Regional,,,,8882,8882,,
65500272149,Phoenix Place Inc,,,Phoenix Place Inc,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Housing and Support,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Mackay Regional,,,,184044,184044,,
65500272149,Phoenix Place Inc,,,Phoenix Place Inc,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Mackay Regional,,,,370108,370108,,
65500272149,Phoenix Place Inc,,,Phoenix Place Inc,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,"The Mental Health Funding Program budget funds Non-government Organisations to provide a range of promotion, prevention and early intervention services for services  people with mental illness, their families and carers.",No,Mackay Regional,,,,160119,160119,,
15093924706,Mapoon Aboriginal Council,,,Mapoon Aboriginal Council,QH,State,Indigenous Health,,Service procurement,Operational,01/07/2011,30/06/2013,ongoing,Health and wellbeing,Indigenous Health,Public health,,Funding for managing Environmental issues that impact on health in Aboriginal and Torres Strait Islander Communities,No,Mapoon Aboriginal Shire,,,,277406,141256,,
32409137869,"Parry, Alun Wyn",,,Dr Alun Wyn Parry,QH,State,Children's Health,,Service procurement,Operational,01/01/2013,31/12/2015,ongoing,Health and wellbeing,Children's Health,School-based vaccination,,The School Based Vaccination Program provides parents with the opportunity to have their child vaccinated for free and is offered to all Queensland secondary schools.,No,Maranoa Regional,,,,812,812,,
32409137869,"Parry, Alun Wyn",,,Dr Alun Wyn Parry,QH,State,Indigenous Health,,Service procurement,Operational,01/01/2012,01/07/2013,ongoing,Health and wellbeing,Children's Health,School-based vaccination,,The School Based Vaccination Program provides parents with the opportunity to have their child vaccinated for free and is offered to all Queensland secondary schools.,No,Maranoa Regional,,,,710,355,,
11097058529,Engaging Minds Pty Ltd,,,Engaging Minds Pty Ltd,QH,State,Alcohol and Other Drugs,,Service procurement,Operational,01/07/2010,01/07/2012,ongoing,Health and wellbeing,Alcohol and Other Drugs,Non-residential treatment services,,"Illicit Drug Diversion Initiative funding is for the provision of appropriate assessment, education and treatment programs for cannabis offenders who meet the strict eligibility criteria, to be diverted from the criminal justice system through attendance at a Drug Diversion Assessment Program.",No,Moreton Bay Regional,,,,308280,9030,,
11097058529,Engaging Minds Pty Ltd,,,Engaging Minds Pty Ltd,QH,State,Alcohol and Other Drugs,,Service procurement,Operational,01/07/2012,01/07/2013,ongoing,Health and wellbeing,Alcohol and Other Drugs,Non-residential treatment services,,"Illicit Drug Diversion Initiative funding is for the provision of appropriate assessment, education and treatment programs for cannabis offenders who meet the strict eligibility criteria, to be diverted from the criminal justice system through attendance at a Drug Diversion Assessment Program.",No,Moreton Bay Regional,,,,154140,90510,,
92967232136,Moreton Bay Regional Council,,,Moreton Bay Regional Council,QH,State,Children's Health,,Service procurement,Operational,01/01/2013,31/12/2015,ongoing,Health and wellbeing,Children's Health,School-based vaccination,,The School Based Vaccination Program provides parents with the opportunity to have their child vaccinated for free and is offered to all Queensland secondary schools.,No,Moreton Bay Regional,,,,174850,174850,,
