Australian Business Number (ABN),Legal entity,Legal entity postcode,Legal entity LGA,Service provider,Funding agency,Funding source,Funding title,Program title,Funding type,Funding terms,Funding agreement start,Funding agreement end,Funding agreement duration,Category,Tag 1,Tag 2,Client group,Purpose,Statewide,Service delivery LGA,Service delivery postcode,Longitude,Latitude,Total funding under this agreement,Previous financial year,Co-contribution,Website
79786799140,Centacare Townsville,,Cranbrook,Centacare - Gambling Help Mt Isa,DCCSDS,State,Individual Support,,Grant,Operational ,1/07/2009,30/06/2014,Ongoing,Community support,Social Inclusion,Individual Support,,"To provide counselling and other support services to assist vulnerable individuals who are at risk of, or who are experiencing personal, social, financial or emotional difficulties.",No,Mount Isa City,,,,937188,206619,0,
79786799140,Centacare Townsville,,Cranbrook,Centacare Catholic Family Services - Trinity House Mount Isa,DCCSDS,State and Commonwealth,Accommodation and Respite   ,,Grant,Operational,1/04/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Accommodation & Respite,,"This funding is for accommodation support and respite. Accommodation support funds support workers to assist the person with a disability to remain in their own home or other accommodation, such as a group home. Respite is where support workers care for t",No,Mount Isa City,,,,584818,584818,0,
79786799140,Centacare Townsville,,Cranbrook,Centacare Catholic Family Services - DiverseAbilities Community Inclusion Program Mount Isa,DCCSDS,State and Commonwealth,Family Support Program   ,,Grant,Operational,1/04/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Family Support,,To enhance the families capacity to continue to remain in the caring role and deliver support to their child / adult family member with a disability.,No,Mount Isa City,,,,35244,35244,0,
79786799140,Centacare Townsville,,Cranbrook,Centacare Crisis Supported Accommodation,DCCSDS,State and Commonwealth,Homelessness,,Grant,Operational ,1/10/2012,30/09/2015,Ongoing,Homes and housing,Social Inclusion,Homelessness,,"To reduce both the number of homeless people and the number of people becoming homeless in Queensland by funding services that assist people to obtain and maintain housing, and to maximise their capacity to be independent, self-reliant and connection to appropriate social and community supports.",No,Mount Isa City,,,,3059166,979080,0,
79786799140,Centacare Townsville,,Cranbrook,Centacare HomeStay Support Service Mount Isa,DCCSDS,State and Commonwealth,Homelessness,,Grant,Operational ,15/06/2010,30/06/2014,Ongoing,Homes and housing,Social Inclusion,Homelessness,,"To reduce both the number of homeless people and the number of people becoming homeless in Queensland by funding services that assist people to obtain and maintain housing, and to maximise their capacity to be independent, self-reliant and connection to appropriate social and community supports.",No,Mount Isa City,,,,2785662,702187,0,
96010643909,Blue Care: Head office,,Toowong,Blue Care: Head Office - NQ - Mount Isa Respite,DCCSDS,State and Commonwealth,Accommodation and Respite   ,,Grant,Operational,3/06/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Accommodation & Respite,,"This funding is for accommodation support and respite. Accommodation support funds support workers to assist the person with a disability to remain in their own home or other accommodation, such as a group home. Respite is where support workers care for t",No,Mount Isa City,,,,303552,303552,0,
96010643909,Blue Care: Head office,,Toowong,Blue Care: Head Office - NQ - Mount Isa Respite Centre,DCCSDS,State and Commonwealth,Accommodation and Respite   ,,Grant,Operational,3/06/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Accommodation & Respite,,"This funding is for accommodation support and respite. Accommodation support funds support workers to assist the person with a disability to remain in their own home or other accommodation, such as a group home. Respite is where support workers care for t",No,Mount Isa City,,,,91444,91444,0,
96010643909,Blue Care: Head office,,Toowong,Blue Care: Head Office - NQ - Mount Isa Respite,DCCSDS,State and Commonwealth,Support for School Leavers (PSS),,Grant,Operational,3/06/2011,30/06/2014,Fixed Term,People with disability,Disability Services,School leavers,,"The purpose of supports for school leavers is to assist young people with a disability to build pathways to access their community, and to support their transition towards adult life.",No,Mount Isa City,,,,24494,24494,0,
96123235800,Mount Isa Community Development Association Inc,,Mount Isa City,,DCCSDS,State,Community Care,,Grant,Operational,1/07/2012,30/06/2013,Fixed Term,People with disability,Disability Services,Community Care,,"Community Care provides a broad range of low-intensity maintenance and support services to people aged under 65 who have a disability or condition that affects their ability to carry out activities of daily living, in order to support them to live independently in the community.",No,Mount Isa City,,,,17503,17503,0,
99565171592,Injilinji Aboriginal and Torres Strait Islander Corporation for Children and Youth Sevices,,Mt Isa,Injilinji Youth Health Services,DCCSDS,State,Youth Support,,Grant,Operational ,1/07/2012,30/06/2015,Ongoing,Youth,Social Inclusion,Youth Support,,To support young people across Queensland who are vulnerable and at risk of poor life outcomes through a range of services from preventative programs through to intensive support.,No,Mount Isa City,,,,631821,210607,0,
96010643909,Blue Care: Head office,,Toowong,Blue Care: Head Office - NQ - Mount Isa Respite,DCCSDS,State and Commonwealth,Accommodation and Respite   ,,Grant,Operational,3/06/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Accommodation & Respite,,"This funding is for accommodation support and respite. Accommodation support funds support workers to assist the person with a disability to remain in their own home or other accommodation, such as a group home. Respite is where support workers care for t",No,Mount Isa City,,,,303552,303552,0,
96010643909,Blue Care: Head office,,Toowong,Blue Care: Head Office - NQ - Mount Isa Respite Centre,DCCSDS,State and Commonwealth,Accommodation and Respite   ,,Grant,Operational,3/06/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Accommodation & Respite,,"This funding is for accommodation support and respite. Accommodation support funds support workers to assist the person with a disability to remain in their own home or other accommodation, such as a group home. Respite is where support workers care for t",No,Mount Isa City,,,,91444,91444,0,
96010643909,Blue Care: Head office,,Toowong,Blue Care: Head Office - NQ - Mount Isa Respite,DCCSDS,State and Commonwealth,Support for School Leavers (PSS),,Grant,Operational,3/06/2011,30/06/2014,Fixed Term,People with disability,Disability Services,School leavers,,"The purpose of supports for school leavers is to assist young people with a disability to build pathways to access their community, and to support their transition towards adult life.",No,Mount Isa City,,,,24494,24494,0,
96123235800,Mount Isa Community Development Association Inc,,Mount Isa City,,DCCSDS,State,Community Care,,Grant,Operational,1/07/2012,30/06/2013,Fixed Term,People with disability,Disability Services,Community Care,,"Community Care provides a broad range of low-intensity maintenance and support services to people aged under 65 who have a disability or condition that affects their ability to carry out activities of daily living, in order to support them to live independently in the community.",No,Mount Isa City,,,,17503,17503,0,
99565171592,Injilinji Aboriginal and Torres Strait Islander Corporation for Children and Youth Sevices,,Mt Isa,Injilinji Youth Health Services,DCCSDS,State,Youth Support,,Grant,Operational ,1/07/2012,30/06/2015,Ongoing,Youth,Social Inclusion,Youth Support,,To support young people across Queensland who are vulnerable and at risk of poor life outcomes through a range of services from preventative programs through to intensive support.,No,Mount Isa City,,,,631821,210607,0,
34022593124,Charleville and District Community Support Association Inc,,Charleville,Charleville and District Family Support Service,DCCSDS,State,Child Safety Family Support Services,,Grant,Operational ,1/07/2012,30/06/2015,Ongoing,Parents and families,Child Safety,Family Support,,"Services target identified vulnerable children, young people and families and respond to a known risk or problem. The early intervention activities delivered address risks and resolve problems at an early stage. Services meet unmet needs, build capacity and resilience and enhance the wellbeing and safety of this target group.",No,Murweh Shire,,,,425598,141866,0,
34022593124,Charleville and District Community Support Association Inc,,Charleville,,DCCSDS,State,Community Care,,Grant,Operational,1/07/2012,30/06/2013,Fixed Term,People with disability,Disability Services,Community Care,,"Community Care provides a broad range of low-intensity maintenance and support services to people aged under 65 who have a disability or condition that affects their ability to carry out activities of daily living, in order to support them to live independently in the community.",No,Murweh Shire,,,,210956,210956,0,
