Australian Business Number (ABN),Legal entity,Legal entity postcode,Legal entity LGA,Service provider,Funding agency,Funding source,Funding title,Program title,Funding type,Funding terms,Funding agreement start,Funding agreement end,Funding agreement duration,Category,Tag 1,Tag 2,Client group,Purpose,Statewide,Service delivery LGA,Service delivery postcode,Longitude,Latitude,Total funding under this agreement,Previous financial year,Co-contribution,Website
71688394380,NPA Family & Community Services ATSI Corporation,,BAMAGA,Injinoo Child Care Centre,DETE,State,Long Day Care (ATSI),,Grant,Operational,8/07/2011,31/03/2014,Fixed-term,Aboriginal and Torres Strait Islander peoples,Early Years,,,To provide early childhood development including early childhood education and  care  in remote Aboriginal and Torres Strait Island communities.,No,Northern Peninsula Area Regional,,,,172746,61364,0,
27806721682,Nai-Beguta Agama Aboriginal Corporation,,NEW MAPOON,New Mapoon Children's Activity Services,DETE,State,Long Day Care (ATSI),,Grant,Operational,1/07/2013,30/06/2016,Fixed-term,Aboriginal and Torres Strait Islander peoples,Early Years,,,To provide early childhood development including early childhood education and  care  in remote Aboriginal and Torres Strait Island communities.,No,Northern Peninsula Area Regional,,,,189717,61361,0,
39074768800,Bamagau Kazil Torres Strait Islanders Corporation,,BAMAGA,Bamaga Children's Activity Program,DETE,State,Long Day Care (ATSI),,Grant,Operational,1/07/2012,30/06/2015,Fixed-term,Aboriginal and Torres Strait Islander peoples,Early Years,,,To provide early childhood development including early childhood education and  care  in remote Aboriginal and Torres Strait Island communities.,No,Northern Peninsula Area Regional,,,,188693,75479,0,
71688394380,NPA Family & Community Services ATSI Corporation,,BAMAGA,Umagico Outside School Hours Care,DETE,State,School Aged Care,,Grant,Operational,13/10/2012,31/12/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Northern Peninsula Area Regional,,,,19250,5807,0,
71688394380,NPA Family & Community Services ATSI Corporation,,BAMAGA,Injinoo Outside School Hours Care,DETE,State,School Aged Care,,Grant,Operational,13/10/2012,31/12/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Northern Peninsula Area Regional,,,,19250,5807,0,
39074768800,Bamagau Kazil Torres Strait Islanders Corporation,,BAMAGA,Ama Aukia Activity Centre,DETE,State,School Aged Care,,Grant,Operational,13/10/2012,31/12/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Northern Peninsula Area Regional,,,,12898,3891,0,
71688394380,NPA Family & Community Services ATSI Corporation,,BAMAGA,Injinoo Piccinni Holiday Program,DETE,State,Vacation Care Access,,Grant,Operational,1/07/2011,30/06/2014,Fixed-term,Parents and families,Early Years,,,"Vacation Care Access services offers support for targeted families, specifically for children with disabilities or Indigenous children, to access services during school holidays ",No,Northern Peninsula Area Regional,,,,41088,13289,0,
39074768800,Bamagau Kazil Torres Strait Islanders Corporation,,BAMAGA,Bamaga Vacation Program,DETE,State,Vacation Care Access,,Grant,Operational,14/06/2012,30/06/2015,Fixed-term,Parents and families,Early Years,,,"Vacation Care Access services offers support for targeted families, specifically for children with disabilities or Indigenous children, to access services during school holidays ",No,Northern Peninsula Area Regional,,,,27793,9269,0,
64126800682,Palm Island Community Company Ltd,,TOWNSVILLE,Palm Island Children & Family Centre,DETE,Commonwealth,Integrated Service Delivery (CFC),,Grant,Operational,1/03/2012,30/06/2014,Fixed-term,Education and training,Early Years,,,"To deliver integrated early childhood education and care, parent and family support and child and maternal health services. Focused on providing services to Aboriginal and Torres Strait Islander families with children from birth to 8 years.",No,Palm Island Aboriginal Shire,,,,1969435,409812,1969435,
52291033971,Eulo & District Hostel Association Incorporated,,EULO,,DETE,Combined,Student Hostel Support Scheme (SHSS),,Grant,Operational and Capital,,,Ongoing,Community support,Accommodation,,,To provide financial assistance to eligible non-profit organisations providing hostel accommodation in rural areas to accommodate geographically isolated primary and secondary students (including students with disabilities) so they may have daily access to schools.,No,Paroo Shire,,,,,29711,17245,http://education.qld.gov.au/schools/grants/other/hostel.html
76781343047,Pormpur Paanth Aboriginal Corporation,,PORMPURAAW,Pormpur Paanth Child Care Centre - CAFS,DETE,State,Family Support (CAFS),,Grant,Operational,1/07/2012,30/06/2015,Fixed-term,Aboriginal and Torres Strait Islander peoples,Early Years,,,To provide early childhood development including early childhood education and  care  in remote Aboriginal and Torres Strait Island communities.,No,Pormpuraaw Aboriginal Shire,,,,105767,13461,0,
76781343047,Pormpur Paanth Aboriginal Corporation,,PORMPURAAW,Pormpur Paanth Aboriginal Corporation - Child Care Centre HUB,DETE,State,Integrated Service Delivery (Hubs),,Grant,Operational,1/07/2012,30/06/2015,Fixed-term,Parents and families,Early Years,,,To provide a hub service to respond effectively to the diverse needs of children and families,No,Pormpuraaw Aboriginal Shire,,,,322035,52126,0,
76781343047,Pormpur Paanth Aboriginal Corporation,,PORMPURAAW,Pormpur Paanth Aboriginal Corporation - Child Care Centre,DETE,State,Long Day Care (ATSI),,Grant,Operational,1/07/2012,30/06/2015,Fixed-term,Aboriginal and Torres Strait Islander peoples,Early Years,,,To provide early childhood development including early childhood education and  care  in remote Aboriginal and Torres Strait Island communities.,No,Pormpuraaw Aboriginal Shire,,,,214430,34710,0,
76781343047,Pormpur Paanth Aboriginal Corporation,,PORMPURAAW,Pormpur Paanth Aboriginal Corporation - Targeted Parenting Program,DETE,State,Parenting Support,,Grant,Operational,4/05/2012,30/06/2015,Fixed-term,Parents and families,Early Years,,,To assist the organisation to provide targeted parenting programs and family support to Indigenous families in the local community.,No,Pormpuraaw Aboriginal Shire,,,,262839,46104,0,
18415097155,Mulga Mates Centre Inc,,QUILPIE,Mulga Mates Centre,DETE,State,Limited Hours Care,,Grant,Operational,1/01/2013,31/12/2015,Fixed-term,Parents and families,Early Years,,,To support child care needs of disadvantaged families primarily located in rural and remote communities across Queensland where many have limited or no access to other early childhood education and care services.,No,Quilpie Shire,,,,109505,35450,0,
19455387721,Queensland Lutheran Early Childhood Services,,CLEVELAND,St James Lutheran Community Child Care,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Redland City,,,,6000,6000,0,
59150737849,The Creche and Kindergarten Association Limited,,CLEVELAND,C&K Redlands Community Kindergarten,DETE,Commonwealth,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Redland City,,,,8000,8000,8000,
80180917496,Playgroup Association of Queensland Inc,,ENOGGERA,Redland-Bayside Child and Family Support Hub,DETE,State,Integrated Service Delivery (Hubs),,Grant,Operational,1/07/2013,30/06/2016,Fixed-term,Parents and families,Early Years,,,To provide a hub service to respond effectively to the diverse needs of children and families,No,Redland City,,,,440871,142594,0,
66143544638,Bay Island Early Learning And Care Pty Ltd,,MACLEAY ISLAND,Kindy Transport Solutions - Bay Island Early Learning & Care Pty Ltd,DETE,Commonwealth,Transport Solutions,,Grant,Operational,4/03/2013,3/03/2016,Fixed-term,Education and training,Early Years,,,Establish transport solutions to increase access to kindergarten programs in areas where transport issues are a potential barrier to access,No,Redland City,,,,94701,10292,94701,
66143544638,Bay Island Early Learning And Care Pty Ltd,,MACLEAY ISLAND,Kindy Transport Solutions - Bay Island Early Learning & Care Pty Ltd,DETE,Commonwealth,Transport Solutions,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,Establish transport solutions to increase access to kindergarten programs in areas where transport issues are a potential barrier to access,No,Redland City,,,,1600,1600,1600,
